Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Bentleigh East,41 Mawby Rd,3,h,1291000,S,hockingstuart,30.07.2016,13.Eyl,3165,3,1,2,635,,,Glen Eira,-379.291,1.450.538,Southern Metropolitan,10969
Box Hill,32 Margaret St,4,h,1620000,S,hockingstuart,3.09.2016,13.Oca,3128,4,2,2,697,255,1940,Whitehorse,-378.151,145.135,Eastern Metropolitan,4605
Box Hill,6/29 Barkly St,2,u,645000,S,McGrath,4.03.2017,13.Oca,3128,2,1,1,140,81,1965,Whitehorse,-378.271,1.451.299,Eastern Metropolitan,4605
Box Hill,1/1 Cherryhinton St,2,u,790000,S,Noel,4.03.2017,13.Oca,3128,2,1,1,195,,,Whitehorse,-37.826,145.129,Eastern Metropolitan,4605
Box Hill,4/425 Station St,4,h,880000,S,Ray,4.03.2017,13.Oca,3128,4,2,2,206,,2003,Whitehorse,-37.828,1.451.215,Eastern Metropolitan,4605
Box Hill,18 Glenmore St,4,h,1560000,PI,Jellis,10.09.2016,13.Oca,3128,3,2,3,729,167,1905,Whitehorse,-378.233,1.451.267,Eastern Metropolitan,4605
Box Hill,3 Alexander St,3,h,1715000,SP,Marshall,10.12.2016,13.Oca,3128,3,2,2,458,170,1950,Whitehorse,-378.257,1.451.216,Eastern Metropolitan,4605
Box Hill,21 Barkly St,3,h,1200000,SP,Marshall,10.12.2016,13.Oca,3128,3,1,2,550,110,1950,Whitehorse,-378.275,1.451.298,Eastern Metropolitan,4605
Box Hill,17 Combarton St,3,h,1760000,S,Fletchers,10.12.2016,13.Oca,3128,3,1,0,741,151,1910,Whitehorse,-378.258,1.451.246,Eastern Metropolitan,4605
Box Hill,1/7 Glenmore St,1,u,288000,SP,hockingstuart,12.06.2016,13.Oca,3128,1,1,1,774,,1970,Whitehorse,-378.241,1.451.262,Eastern Metropolitan,4605
Box Hill,15 Davey St,3,h,948000,S,Ray,12.11.2016,13.Oca,3128,3,1,2,384,108,1950,Whitehorse,-378.167,1.451.373,Eastern Metropolitan,4605
Box Hill,89 Thames St,4,h,2770000,S,Lindellas,12.11.2016,13.Oca,3128,4,1,2,715,,1950,Whitehorse,-378.135,1.451.218,Eastern Metropolitan,4605
Box Hill,19 Wavell St,3,h,1412000,S,Noel,12.11.2016,13.Oca,3128,3,1,1,590,,,Whitehorse,-378.274,1.451.274,Eastern Metropolitan,4605
Box Hill,31/41 Harrow St,2,u,465000,S,Ray,13.08.2016,13.Oca,3128,2,2,1,0,65,2010,Whitehorse,-378.216,145.127,Eastern Metropolitan,4605
Box Hill,1/14 Barkly St,4,t,975000,VB,Lindellas,15.10.2016,13.Oca,3128,4,2,2,299,158,2008,Whitehorse,-378.282,1.451.301,Eastern Metropolitan,4605
Box Hill,23 Bass St,3,h,1325000,S,Lindellas,15.10.2016,13.Oca,3128,3,1,1,702,134,1950,Whitehorse,-37.827,1.451.209,Eastern Metropolitan,4605
Box Hill,3/14 Bedford St,3,t,750000,S,Jellis,15.10.2016,13.Oca,3128,3,2,1,150,3,2000,Whitehorse,-378.287,1.451.319,Eastern Metropolitan,4605
Box Hill,5 Wavell St,3,h,1400000,S,hockingstuart,15.10.2016,13.Oca,3128,3,2,1,643,159,1940,Whitehorse,-378.285,1.451.272,Eastern Metropolitan,4605
Box Hill,22 William St,3,h,1500000,SP,Ray,15.10.2016,13.Oca,3128,3,1,2,664,106,1930,Whitehorse,-378.235,1.451.276,Eastern Metropolitan,4605
Box Hill,55 Albion Rd,4,h,1600000,S,Fletchers,16.04.2016,13.Oca,3128,4,2,1,692,195,1890,Whitehorse,-378.247,1.451.281,Eastern Metropolitan,4605
Box Hill,126 Carrington Rd,2,u,616000,S,Philip,16.07.2016,13.Oca,3128,3,1,1,155,,,Whitehorse,-378.193,1.451.149,Eastern Metropolitan,4605
Box Hill,54 Watts St,4,h,1661000,S,Noel,16.07.2016,13.Oca,3128,4,2,2,729,,,Whitehorse,-378.143,1.451.262,Eastern Metropolitan,4605
Box Hill,12 Barcelona St,4,h,1461400,S,Allens,17.09.2016,13.Oca,3128,3,2,2,780,235,1927,Whitehorse,-378.244,1.451.319,Eastern Metropolitan,4605
Box Hill,2/4 Collins St,3,u,775000,S,Fletchers,17.09.2016,13.Oca,3128,3,1,1,211,108,1980,Whitehorse,-378.275,1.451.232,Eastern Metropolitan,4605
Box Hill,12 Pendle St,4,h,1506000,S,hockingstuart,17.09.2016,13.Oca,3128,4,2,3,669,,,Whitehorse,-37.818,1.451.354,Eastern Metropolitan,4605
Box Hill,33 Pendle St,4,h,1670000,S,Noel,17.09.2016,13.Oca,3128,4,4,4,707,162,1926,Whitehorse,-378.166,1.451.354,Eastern Metropolitan,4605
Box Hill,7/12 Oxford St,1,u,340000,SP,Lindellas,18.03.2017,13.Oca,3128,1,1,1,29,,,Whitehorse,-378.215,1.451.214,Eastern Metropolitan,4605
Box Hill,6 Archibald St,3,h,4000000,VB,Lindellas,18.06.2016,13.Oca,3128,3,1,2,763,120,1945,Whitehorse,-378.166,1.451.215,Eastern Metropolitan,4605
Box Hill,19 Kent Rd,3,h,928000,S,Lindellas,18.06.2016,13.Oca,3128,3,1,1,307,106,1890,Whitehorse,-378.247,1.451.206,Eastern Metropolitan,4605
Box Hill,2/20 Simpsons Rd,2,u,761000,S,Marshall,18.06.2016,13.Oca,3128,2,2,1,176,,2000,Whitehorse,-378.171,1.451.343,Eastern Metropolitan,4605
Box Hill,3/8 Ashted Rd,2,u,636000,S,Philip,19.11.2016,13.Oca,3128,2,1,1,151,82,1970,Whitehorse,-378.234,1.451.235,Eastern Metropolitan,4605
Box Hill,6 Bass St,4,h,1625000,S,Noel,19.11.2016,13.Oca,3128,4,2,2,620,,1912,Whitehorse,-378.279,145.121,Eastern Metropolitan,4605
Box Hill,10 Cunningham St,4,h,1430000,S,Noel,19.11.2016,13.Oca,3128,4,2,0,585,,,Whitehorse,-378.273,1.451.289,Eastern Metropolitan,4605
Box Hill,1 Maple St,3,h,836000,S,Jellis,19.11.2016,13.Oca,3128,3,1,2,228,,2005,Whitehorse,-378.261,1.451.281,Eastern Metropolitan,4605
Box Hill,3/5 Kent Rd,2,u,400000,VB,Ray,23.04.2016,13.Oca,3128,2,1,1,0,,,Whitehorse,-378.248,1.451.215,Eastern Metropolitan,4605
Box Hill,5 Patricia St,3,h,1170000,S,Ray,23.04.2016,13.Oca,3128,3,1,1,755,95,1920,Whitehorse,-378.264,1.451.248,Eastern Metropolitan,4605
Box Hill,14 Collins St,4,h,1670000,S,Marshall,25.02.2017,13.Oca,3128,4,2,2,590,231,1924,Whitehorse,-378.274,1.451.242,Eastern Metropolitan,4605
Box Hill,47 Albion Rd,3,h,1351000,S,Jellis,28.05.2016,13.Oca,3128,3,1,2,662,,,Whitehorse,-378.246,1.451.269,Eastern Metropolitan,4605
Box Hill,837 Canterbury Rd,3,h,857000,S,Fletchers,28.05.2016,13.Oca,3128,4,1,1,492,119,1930,Whitehorse,-378.283,1.451.195,Eastern Metropolitan,4605
Box Hill,2/38 Margaret St,3,t,822500,S,Noel,28.05.2016,13.Oca,3128,3,2,1,238,130,2000,Whitehorse,-378.154,1.451.355,Eastern Metropolitan,4605
Box Hill,2/30 Barkly St,2,u,560000,S,Stockdale,28.08.2016,13.Oca,3128,2,1,1,153,,1970,Whitehorse,-378.269,1.451.305,Eastern Metropolitan,4605
Box Hill,1/14 Alexander St,2,u,420000,VB,Jellis,30.07.2016,13.Oca,3128,2,1,1,0,,1970,Whitehorse,-378.253,1.451.205,Eastern Metropolitan,4605
Braybrook,132 Duke St,3,h,870000,S,Barry,3.09.2016,10.Ağu,3019,3,2,4,700,,,Maribyrnong,-377.824,1.448.469,Western Metropolitan,3589
Braybrook,25 Lily St,2,h,645000,S,Barry,3.09.2016,10.Ağu,3019,2,1,1,566,75,1950,Maribyrnong,-377.839,1.448.524,Western Metropolitan,3589
Braybrook,1/3 Vine St,3,t,502000,SP,Sweeney,4.03.2017,10.Ağu,3019,3,1,1,220,106,2011,Maribyrnong,-37.785,1.448.561,Western Metropolitan,3589
Braybrook,2/10 Skewes St,3,u,495000,S,Bells,4.06.2016,10.Ağu,3019,3,2,1,327,124,2006,Maribyrnong,-377.851,1.448.517,Western Metropolitan,3589
Braybrook,40 Carlton St,3,h,660000,S,Sweeney,7.11.2016,10.Ağu,3019,3,1,0,580,,,Maribyrnong,-377.804,1.448.481,Western Metropolitan,3589
Braybrook,144 Duke St,2,h,868000,S,Bells,7.11.2016,10.Ağu,3019,2,1,4,749,77,1950,Maribyrnong,-377.814,144.847,Western Metropolitan,3589
Braybrook,80 South Rd,4,h,645000,SP,Biggin,7.11.2016,10.Ağu,3019,4,2,1,283,154,1990,Maribyrnong,-377.908,1.448.485,Western Metropolitan,3589
Braybrook,3 Cross St,3,h,652000,S,Barry,8.10.2016,10.Ağu,3019,3,2,1,216,145,2010,Maribyrnong,-377.865,1.448.605,Western Metropolitan,3589
Braybrook,2 Riley Ct,4,h,850000,SA,Sweeney,8.10.2016,10.Ağu,3019,4,2,2,606,240,2002,Maribyrnong,-37.788,144.862,Western Metropolitan,3589
Braybrook,19 Hughes St,3,h,570500,S,Trimson,10.12.2016,10.Ağu,3019,3,1,1,471,,1960,Maribyrnong,-377.924,1.448.523,Western Metropolitan,3589
Braybrook,21 Hughes St,3,h,575000,S,Trimson,10.12.2016,10.Ağu,3019,3,1,3,559,98,1955,Maribyrnong,-377.923,144.852,Western Metropolitan,3589
Braybrook,19 Kannan Bvd,4,h,882000,S,Village,10.12.2016,10.Ağu,3019,4,2,2,393,216,2008,Maribyrnong,-377.763,1.448.543,Western Metropolitan,3589
Braybrook,20 Balmoral St,3,h,730000,S,Barry,11.03.2017,10.Ağu,3019,3,2,2,544,135,1970,Maribyrnong,-377.815,144.855,Western Metropolitan,3589
Braybrook,1 Menzies St,2,h,670000,S,Douglas,13.08.2016,10.Ağu,3019,2,1,2,551,,,Maribyrnong,-377.825,1.448.545,Western Metropolitan,3589
Braybrook,11 Howell Pl,3,h,585000,S,Barry,14.05.2016,10.Ağu,3019,3,2,2,631,,,Maribyrnong,-377.934,1.448.467,Western Metropolitan,3589
Braybrook,160 Duke St,2,h,826000,S,Sweeney,16.07.2016,10.Ağu,3019,2,1,2,667,,1950,Maribyrnong,-377.799,1.448.473,Western Metropolitan,3589
Braybrook,80 South Rd,4,h,610000,VB,Biggin,17.09.2016,10.Ağu,3019,4,2,1,283,154,1990,Maribyrnong,-377.908,1.448.485,Western Metropolitan,3589
Braybrook,13 Wilson St,3,h,696000,S,YPA,18.03.2017,10.Ağu,3019,3,1,0,557,90,1960,Maribyrnong,-377.899,1.448.515,Western Metropolitan,3589
Braybrook,1 Arthur St,2,h,660000,S,Barry,19.11.2016,10.Ağu,3019,2,1,1,599,,1960,Maribyrnong,-377.908,1.448.522,Western Metropolitan,3589
Braybrook,2B Bradford Ct,3,t,579000,S,Sweeney,19.11.2016,10.Ağu,3019,3,2,1,198,144,2013,Maribyrnong,-377.827,1.448.625,Western Metropolitan,3589
Braybrook,33 Joy St,4,h,856500,S,Sweeney,19.11.2016,10.Ağu,3019,4,2,2,599,,2008,Maribyrnong,-377.896,1.448.559,Western Metropolitan,3589
Braybrook,6 Dedrick Gr,3,h,510000,SP,Sweeney,22.08.2016,10.Ağu,3019,3,1,2,587,,,Maribyrnong,-377.843,1.448.472,Western Metropolitan,3589
Braybrook,1 Moama St,3,h,765000,S,GL,25.02.2017,10.Ağu,3019,3,1,1,658,105,1960,Maribyrnong,-377.905,1.448.485,Western Metropolitan,3589
Braybrook,11/1 Windsor St,2,t,475000,S,Barry,25.02.2017,10.Ağu,3019,2,1,1,115,104,1980,Maribyrnong,-377.948,144.854,Western Metropolitan,3589
Braybrook,25 Errol St,4,h,550000,S,Barry,26.07.2016,10.Ağu,3019,4,2,1,288,160,2000,Maribyrnong,-377.775,144.855,Western Metropolitan,3589
Braybrook,40 Errol St,3,t,505000,PI,Nelson,27.06.2016,10.Ağu,3019,3,2,2,4931,,,Maribyrnong,-377.761,1.448.557,Western Metropolitan,3589
Braybrook,11/27 Marnoo St,3,h,495000,S,Burnham,27.06.2016,10.Ağu,3019,3,1,1,158,138,2005,Maribyrnong,-377.889,1.448.465,Western Metropolitan,3589
Braybrook,29 Hampden St,3,h,680000,S,Barry,27.11.2016,10.Ağu,3019,3,1,1,565,,,Maribyrnong,-377.885,144.859,Western Metropolitan,3589
Braybrook,14 Rose St,3,h,565000,S,Nelson,27.11.2016,10.Ağu,3019,3,2,1,566,78,1970,Maribyrnong,-377.844,1.448.523,Western Metropolitan,3589
Braybrook,14 Kenross Ct,3,h,697500,S,Sweeney,28.08.2016,10.Ağu,3019,3,2,1,531,,,Maribyrnong,-377.929,1.448.462,Western Metropolitan,3589
Brighton,802 Hampton St,3,h,1550000,VB,Buxton,3.09.2016,11.Şub,3186,3,2,2,663,,1940,Bayside,-379.159,1.450.068,Southern Metropolitan,10579
Brighton,18 Rooding St,3,h,1635000,S,Buxton,3.09.2016,11.Şub,3186,3,1,2,366,156,1920,Bayside,-379.038,1.450.001,Southern Metropolitan,10579
Brighton,152A Cochrane St,4,h,1830000,S,Hodges,3.12.2016,11.Şub,3186,4,2,2,436,,,Bayside,-378.927,1.450.005,Southern Metropolitan,10579
Brighton,17 McCallum St,4,h,3695000,S,Marshall,3.12.2016,11.Şub,3186,4,3,2,836,284,1960,Bayside,-379.071,1.449.898,Southern Metropolitan,10579
Brighton,2/26 Pearson St,2,u,536000,SP,Hodges,3.12.2016,11.Şub,3186,2,1,2,0,70,1970,Bayside,-379.081,1.450.043,Southern Metropolitan,10579
Brighton,18 Victoria St,4,h,3700000,S,Marshall,3.12.2016,11.Şub,3186,4,3,2,742,247,1900,Bayside,-37.914,1.449.878,Southern Metropolitan,10579
Brighton,20 Victoria St,4,h,3775000,S,Buxton,3.12.2016,11.Şub,3186,4,3,2,745,,,Bayside,-379.139,1.449.878,Southern Metropolitan,10579
Brighton,50 Well St,3,h,1975000,S,Buxton,3.12.2016,11.Şub,3186,3,1,2,432,122,1930,Bayside,-379.172,144.996,Southern Metropolitan,10579
Brighton,1/137 Cole St,2,u,1300000,S,hockingstuart,4.03.2017,11.Şub,3186,2,2,1,244,,2000,Bayside,-378.954,1.450.026,Southern Metropolitan,10579
Brighton,4/78 Dendy St,3,h,1390000,S,Tiernan's,4.03.2017,11.Şub,3186,3,1,2,340,137,1975,Bayside,-379.205,1.450.007,Southern Metropolitan,10579
Brighton,11 Foote St,4,h,4250000,S,Biggin,4.03.2017,11.Şub,3186,4,3,2,750,,,Bayside,-378.966,144.993,Southern Metropolitan,10579
Brighton,133 Head St,4,h,2905000,S,Marshall,4.03.2017,11.Şub,3186,4,3,1,487,260,1905,Bayside,-378.926,1.449.991,Southern Metropolitan,10579
Brighton,1/112 Roslyn St,2,u,1300000,S,Nick,4.03.2017,11.Şub,3186,2,2,2,329,132,1940,Bayside,-379.172,145.004,Southern Metropolitan,10579
Brighton,1/119 Roslyn St,3,t,1725000,PI,Buxton,4.03.2017,11.Şub,3186,3,2,2,411,225,1997,Bayside,-37.918,1.450.035,Southern Metropolitan,10579
Brighton,15 Whyte St,3,h,2266000,S,Marshall,4.03.2017,11.Şub,3186,3,2,2,450,,,Bayside,-379.243,1.449.989,Southern Metropolitan,10579
Brighton,23 Albert St,4,h,2910000,S,Marshall,4.06.2016,11.Şub,3186,4,1,2,732,,,Bayside,-379.136,1.449.886,Southern Metropolitan,10579
Brighton,30 Barkly St,3,h,2100000,S,Buxton,4.06.2016,11.Şub,3186,3,2,2,463,209,1970,Bayside,-379.082,1.449.968,Southern Metropolitan,10579
Brighton,111 Carpenter St,6,h,2700000,S,Kay,4.06.2016,11.Şub,3186,6,3,3,0,,,Bayside,-379.081,1.450.015,Southern Metropolitan,10579
Brighton,3/78 William St,2,u,800000,S,Hodges,4.06.2016,11.Şub,3186,2,1,1,90,74,1960,Bayside,-379.122,1.450.038,Southern Metropolitan,10579
Brighton,1/97 Wilson St,3,t,1750000,S,Buxton,4.06.2016,11.Şub,3186,3,2,2,352,,,Bayside,-379.139,1.450.035,Southern Metropolitan,10579
Brighton,124 Cole St,4,h,1761000,S,Kay,6.08.2016,11.Şub,3186,4,2,3,615,135,1920,Bayside,-378.956,1.450.026,Southern Metropolitan,10579
Brighton,1a Mair St,3,h,2600000,S,Buxton,6.08.2016,11.Şub,3186,3,2,3,588,,,Bayside,-379.287,144.992,Southern Metropolitan,10579
Brighton,24b Munro St,3,h,1302500,S,Nick,6.08.2016,11.Şub,3186,3,2,2,0,171,1993,Bayside,-379.166,1.449.942,Southern Metropolitan,10579
Brighton,17 New St,3,h,1900000,S,Marshall,6.08.2016,11.Şub,3186,3,0,0,0,,,Bayside,-379.301,1.449.935,Southern Metropolitan,10579
Brighton,74 Carpenter St,5,h,2750000,VB,Buxton,7.05.2016,11.Şub,3186,4,3,1,509,341,2005,Bayside,-379.118,1.449.984,Southern Metropolitan,10579
Brighton,4/149 Church St,2,u,892500,S,Nick,7.05.2016,11.Şub,3186,2,1,2,232,92,1970,Bayside,-379.157,1.449.973,Southern Metropolitan,10579
Brighton,120 Cole St,4,h,2145000,S,Buxton,7.05.2016,11.Şub,3186,3,2,1,550,197,1910,Bayside,-378.954,1.450.017,Southern Metropolitan,10579
Brighton,15 Hanby St,5,h,3171000,S,Biggin,7.05.2016,11.Şub,3186,4,2,2,710,340,2000,Bayside,-379.241,1.450.008,Southern Metropolitan,10579
Brighton,2 View Ct,2,h,1910000,S,Hodges,7.05.2016,11.Şub,3186,2,2,4,696,,,Bayside,-379.249,1.449.903,Southern Metropolitan,10579
Brighton,36a Warleigh Gr,3,t,1850000,SP,Buxton,7.05.2016,11.Şub,3186,3,2,2,0,,,Bayside,-379.045,1.450.043,Southern Metropolitan,10579
Brighton,1/5 Webb St,3,t,1067000,S,Kay,7.05.2016,11.Şub,3186,3,0,1,0,,,Bayside,-379.119,1.449.871,Southern Metropolitan,10579
Brighton,72 William St,3,h,1865000,VB,hockingstuart,7.05.2016,11.Şub,3186,3,2,2,295,,,Bayside,-379.119,1.450.037,Southern Metropolitan,10579
Brighton,105/103 Bay St,2,u,620000,S,Gary,7.11.2016,11.Şub,3186,2,2,1,0,74,2013,Bayside,-379.042,1.449.954,Southern Metropolitan,10579
Brighton,30a Rooding St,2,u,985000,PI,Marshall,7.11.2016,11.Şub,3186,2,1,1,611,,,Bayside,-379.039,1.450.009,Southern Metropolitan,10579
Brighton,2/422 St Kilda St,3,t,1475000,PI,Buxton,7.11.2016,11.Şub,3186,3,2,2,345,163,2000,Bayside,-378.943,1.449.907,Southern Metropolitan,10579
Brighton,5 Davie La,2,h,502000,S,Hodges,8.10.2016,11.Şub,3186,2,2,0,116,,,Bayside,-379.252,1.450.004,Southern Metropolitan,10579
Brighton,1/17 Tennyson St,2,u,700000,PI,RT,8.10.2016,11.Şub,3186,2,1,1,0,,1952,Bayside,-379.225,1.449.891,Southern Metropolitan,10579
Brighton,15 Gould St,3,h,2400000,S,Marshall,10.09.2016,11.Şub,3186,3,2,2,835,,1910,Bayside,-379.225,144.991,Southern Metropolitan,10579
Brighton,2/42 Grosvenor St,2,u,590000,S,J,10.09.2016,11.Şub,3186,2,1,1,0,,1950,Bayside,-379.097,1.449.914,Southern Metropolitan,10579
Brighton,1/10 Manor St,3,h,1650000,S,Nick,10.09.2016,11.Şub,3186,3,2,2,0,111,1980,Bayside,-379.174,1.449.895,Southern Metropolitan,10579
Brighton,176 Were St,5,h,1562500,PI,Buxton,10.09.2016,11.Şub,3186,5,2,2,655,202,1925,Bayside,-379.264,1.450.044,Southern Metropolitan,10579
Brighton,2 Campbell St,3,h,2050000,PI,hockingstuart,10.12.2016,11.Şub,3186,3,3,2,398,262,2012,Bayside,-37.899,1.449.901,Southern Metropolitan,10579
Brighton,115 Dendy St,4,h,3180000,S,hockingstuart,10.12.2016,11.Şub,3186,4,3,6,454,,,Bayside,-379.206,1.450.051,Southern Metropolitan,10579
Brighton,640B Hampton St,2,t,960000,S,Hodges,10.12.2016,11.Şub,3186,2,1,2,363,,,Bayside,-379.275,1.450.046,Southern Metropolitan,10579
Brighton,73 Martin St,4,h,3320000,S,Buxton,10.12.2016,11.Şub,3186,4,3,2,644,364,2000,Bayside,-378.964,1.449.972,Southern Metropolitan,10579
Brighton,297 New St,4,h,2800000,PI,RT,10.12.2016,11.Şub,3186,4,3,3,596,,,Bayside,-379.059,1.449.927,Southern Metropolitan,10579
Brighton,3/24 South Rd,3,u,1602000,S,RT,10.12.2016,11.Şub,3186,3,2,2,328,,,Bayside,-379.288,1.449.954,Southern Metropolitan,10579
Brighton,6/4 Dudley St,2,u,1300000,PI,Greg,11.02.2017,11.Şub,3186,2,2,2,0,,,Bayside,-379.012,1.449.878,Southern Metropolitan,10579
Brighton,1/16 Black St,2,u,1100000,S,Buxton,12.11.2016,11.Şub,3186,2,1,2,0,85,1935,Bayside,-379.131,144.995,Southern Metropolitan,10579
Brighton,5 Bridge St,3,h,1650000,S,Hodges,12.11.2016,11.Şub,3186,3,2,1,354,143,1910,Bayside,-378.916,1.450.017,Southern Metropolitan,10579
Brighton,11a Elm Gr,2,h,1102000,S,hockingstuart,12.11.2016,11.Şub,3186,2,1,2,318,,,Bayside,-379.011,1.450.011,Southern Metropolitan,10579
Brighton,8/42 Grosvenor St,2,u,575000,S,Buxton,12.11.2016,11.Şub,3186,2,1,1,0,,,Bayside,-379.097,1.449.914,Southern Metropolitan,10579
Brighton,28 Loller St,2,h,1570000,S,Buxton,12.11.2016,11.Şub,3186,2,1,0,352,111,1920,Bayside,-379.154,145.001,Southern Metropolitan,10579
Brighton,2/5 Loller St,3,t,1411000,S,Buxton,12.11.2016,11.Şub,3186,3,2,2,0,,2011,Bayside,-379.144,1.450.004,Southern Metropolitan,10579
Brighton,9 Sussex St,5,h,4700000,VB,Hodges,12.11.2016,11.Şub,3186,5,3,2,1073,221,,Bayside,-37.918,1.449.911,Southern Metropolitan,10579
Brighton,40 Whyte St,3,h,1785000,SP,Buxton,12.11.2016,11.Şub,3186,3,2,1,404,118,1953,Bayside,-379.228,1.449.996,Southern Metropolitan,10579
Brighton,44 William St,2,h,1550000,VB,Buxton,12.11.2016,11.Şub,3186,2,2,2,404,,,Bayside,-379.104,145.002,Southern Metropolitan,10579
Brighton,7 Chavasse St,3,h,1875000,S,Hodges,13.08.2016,11.Şub,3186,3,2,2,275,170,1991,Bayside,-379.153,1.449.924,Southern Metropolitan,10579
Brighton,46 Head St,4,h,2400000,S,Hodges,13.08.2016,11.Şub,3186,4,2,2,640,,,Bayside,-37.892,1.449.918,Southern Metropolitan,10579
Brighton,4/23 South Rd,3,u,1266000,S,Hodges,13.08.2016,11.Şub,3186,3,1,2,277,116,1950,Bayside,-379.268,144.991,Southern Metropolitan,10579
Brighton,1/105 Cochrane St,3,u,826000,S,Biggin,14.05.2016,11.Şub,3186,3,1,2,119,,,Bayside,-378.958,1.449.994,Southern Metropolitan,10579
Brighton,97 Dendy St,5,h,2730000,S,Gary,14.05.2016,11.Şub,3186,5,3,2,895,423,1938,Bayside,-379.204,1.450.028,Southern Metropolitan,10579
Brighton,1/191 New St,2,u,900000,S,Nick,14.05.2016,11.Şub,3186,2,2,1,118,,1970,Bayside,-37.914,1.449.914,Southern Metropolitan,10579
Brighton,55 Whyte St,3,t,1962000,S,Marshall,14.05.2016,11.Şub,3186,3,2,2,323,,1995,Bayside,-379.208,1.449.996,Southern Metropolitan,10579
Brighton,95 Cochrane St,4,h,3295888,S,Hodges,15.10.2016,11.Şub,3186,4,3,2,565,337,1990,Bayside,-378.975,1.449.991,Southern Metropolitan,10579
Brighton,6/138 New St,1,u,375000,S,hockingstuart,15.10.2016,11.Şub,3186,1,1,1,0,40,1965,Bayside,-379.181,144.993,Southern Metropolitan,10579
Brighton,8/35 Normanby St,2,u,756000,S,Buxton,15.10.2016,11.Şub,3186,2,1,1,0,80,1920,Bayside,-379.112,1.449.909,Southern Metropolitan,10579
Brighton,2/61 Black St,2,u,800000,VB,hockingstuart,16.04.2016,11.Şub,3186,2,1,1,131,,,Bayside,-379.164,1.450.002,Southern Metropolitan,10579
Brighton,31 Orchard St,5,h,2100000,PI,Hodges,16.04.2016,11.Şub,3186,5,5,2,552,219,1920,Bayside,-379.012,144.997,Southern Metropolitan,10579
Brighton,45 Black St,3,h,1500000,S,Nick,16.07.2016,11.Şub,3186,3,2,1,442,,,Bayside,-379.158,1.449.984,Southern Metropolitan,10579
Brighton,1/12 Burrows St,2,u,905500,S,Buxton,16.07.2016,11.Şub,3186,2,1,1,122,,,Bayside,-379.188,1.449.942,Southern Metropolitan,10579
Brighton,22 Champion St,3,h,2375000,S,HAR,17.09.2016,11.Şub,3186,4,2,2,547,302,2000,Bayside,-379.271,1.450.034,Southern Metropolitan,10579
Brighton,6 Hamilton St,3,h,2275000,S,Marshall,17.09.2016,11.Şub,3186,3,2,1,359,,,Bayside,-378.965,1.450.022,Southern Metropolitan,10579
Brighton,679 Hampton St,3,h,1385000,S,Buxton,17.09.2016,11.Şub,3186,3,1,2,426,120,1935,Bayside,-379.254,1.450.045,Southern Metropolitan,10579
Brighton,160 New St,2,h,1601000,S,RT,17.09.2016,11.Şub,3186,2,1,1,380,,1958,Bayside,-379.166,1.449.926,Southern Metropolitan,10579
Brighton,89 South Rd,3,h,2020000,S,Nick,17.09.2016,11.Şub,3186,5,6,2,685,419,,Bayside,-379.284,1.449.986,Southern Metropolitan,10579
Brighton,8 Southey St,3,t,1762000,S,Buxton,17.09.2016,11.Şub,3186,3,2,2,483,,,Bayside,-379.075,1.450.064,Southern Metropolitan,10579
Brighton,1A Baker St,3,h,2450000,S,Nick,18.03.2017,11.Şub,3186,3,3,2,482,,,Bayside,-37.912,1.449.994,Southern Metropolitan,10579
Brighton,4/14 Brickwood St,2,u,858000,S,Marshall,18.03.2017,11.Şub,3186,2,1,1,107,75,1950,Bayside,-378.958,1.449.982,Southern Metropolitan,10579
Brighton,2/72 Dendy St,3,t,1427000,S,Marshall,18.03.2017,11.Şub,3186,3,2,1,313,,,Bayside,-379.206,145,Southern Metropolitan,10579
Brighton,15 Loller St,3,t,2517500,SP,Marshall,18.03.2017,11.Şub,3186,3,3,2,311,,,Bayside,-379.148,1.450.009,Southern Metropolitan,10579
Brighton,12 May St,4,h,2800000,S,Biggin,18.03.2017,11.Şub,3186,4,2,4,569,229,1910,Bayside,-378.962,1.450.011,Southern Metropolitan,10579
Brighton,82 New St,5,h,3700000,VB,Kay,18.06.2016,11.Şub,3186,4,3,4,1572,305,1890,Bayside,-379.233,1.449.944,Southern Metropolitan,10579
Brighton,33 Burrows St,3,h,1410000,S,Buxton,19.11.2016,11.Şub,3186,3,1,1,375,,1930,Bayside,-379.175,1.449.949,Southern Metropolitan,10579
Brighton,823 Hampton St,4,h,2475000,VB,Marshall,19.11.2016,11.Şub,3186,4,2,2,605,274,1920,Bayside,-37.916,1.450.064,Southern Metropolitan,10579
Brighton,64 North Rd,4,h,2700000,SP,Nick,19.11.2016,11.Şub,3186,4,2,2,732,333,1925,Bayside,-378.987,1.449.953,Southern Metropolitan,10579
Brighton,5/18 William St,3,u,1005000,SP,hockingstuart,19.11.2016,11.Şub,3186,3,1,1,0,,,Bayside,-37.909,1.450.005,Southern Metropolitan,10579
Brighton,66 Champion St,4,h,3900000,S,Nick,22.05.2016,11.Şub,3186,4,2,2,842,311,1990,Bayside,-379.227,1.450.043,Southern Metropolitan,10579
